id,trip_duration
id1699467,807.69
id0116120,941.58
id1573692,1487.97
id1976581,828.94
id2833263,954.23
id3973163,816.56
id3262792,2002.8
id0562960,1186.77
id0452701,1040.48
id0004611,771.32
id3008372,499.4
id3860558,1176.2
id2564635,948.26
id3075537,1971.6
id3405570,1791.93
id3740722,1277.95
id3362215,676.84
id0859362,961.01
id2540910,1600.22
id2418682,720.31
id2781278,628.44
id0397023,1213.32
id3714865,899.79
id1690968,399.1
id1401092,793.92
id1017250,792.97
id0375061,869.69
id1659265,670.78
id0646353,861.25
id2610469,1332.45
id2216881,999.26
id0269713,926.79
id2425028,1064.44
id3865111,930.71
id3430482,746.39
id3516174,1070.5
id0529605,970.91
id2781394,905.74
id2447357,751.29
id2425566,504.66
id3764135,835.13
id1638636,698.39
id3185400,1387.99
id1498383,2367.51
id2180075,515.87
id0169350,604.48
id0482463,811.25
id3558655,787.42
id3989487,1612.41
id2430181,700.41
id1639726,419.1
id2743356,612.6
id1163790,1005.68
id0696867,771.71
id2024105,702.15
id0474603,770.11
id3188325,651.88
id2467874,951.42
id0604019,2075.19
id0865723,614.91
id3678023,784.52
id2820549,949.8
id0367361,988.16
id1063279,1148.36
id1695367,720.31
id1146058,964.99
id2553447,1067.44
id1632564,948.69
id3093290,919.9
id3695619,996.54
id1680648,684.9
id1602124,656.55
id2006792,1187.89
id1014909,1584.52
id3172170,697.3
id3253284,1234.48
id2928821,777.55
id3072042,494.61
id2989063,1407.82
id3356223,1053.78
id2552502,809.02
id1195812,1033.93
id1961114,906.8
id0230182,951.3
id2180230,792.99
id0407867,687.17
id0663919,1124.39
id0689391,687.94
id0238383,511.2
id0993294,855.35
id1895006,985.72
id3330606,1761.7
id2762115,575.42
id1284627,1310.84
id2019479,577.31
id3407406,1100.75
id3004820,448.33
id3426453,1154.01
id2339375,1148.3
id1703956,2680.65
id3391024,686.03
id3261057,2875.99
id2976083,652.06
id2501478,787.73
id2023832,783.36
id2141229,438.48
id3008745,493.53
id0227148,882.93
id2785408,861.55
id1686927,807.86
id1179498,899.96
id1718002,843.35
id2184015,952.12
id1153356,685.81
id2462884,713.56
id2566734,572.57
id0575626,1040.37
id2441849,982.32
id2317943,715.52
id3337012,624.7
id1135157,881.11
id0167085,705.94
id1490080,777.81
id1916357,1874.4
id0454507,812.56
id0497728,749.63
id2182246,703.26
id3539183,704.0
id3288703,597.01
id3767687,905.32
id0618509,860.94
id1881769,723.92
id2616079,613.83
id2854168,644.59
id3873234,765.9
id3804439,671.99
id0657658,614.91
id3227131,1224.11
id3087090,899.65
id0515470,1151.7
id0252566,905.2
id2754498,724.75
id1474554,3300.84
id1699805,769.66
id0674649,1112.92
id0539854,684.68
id0990531,1206.59
id3108657,414.6
id3343108,1056.25
id2670160,601.34
id1742666,1009.42
id1259810,885.68
id1821509,779.07
id0212179,715.51
id0453397,908.41
id0657891,762.17
id3172172,1448.66
id2673717,1176.78
id0716966,1104.42
id0695162,976.83
id1770794,1203.65
id3605755,365.66
id1755497,1306.69
id0631533,804.53
id3155541,393.25
id1075547,838.68
id3594671,766.28
id0783842,1134.29
id1057930,6015.06
id0620421,611.76
id2470478,616.26
id2791719,891.57
id0342800,1870.43
id1589054,808.64
id2707722,908.76
id3534730,870.14
id3021890,915.15
id0170358,612.74
id0166152,1146.68
id1947172,1021.31
id1684071,693.31
id2598907,759.6
id2452842,768.86
id2315812,640.6
id0758306,623.11
id2642595,493.22
id0034248,868.98
id2791921,714.41
id2909214,1092.67
id3504718,3309.04
id3733644,740.91
id2465082,892.85
id3752455,656.94
id0626964,577.74
id3976378,2276.23
id1799391,671.49
id2310826,727.12
id3323527,852.2
id2321312,1063.03
id2023108,1280.55
id2990266,673.85
id3330194,756.58
id2355297,648.7
id2064936,1260.4
id3547354,706.6
id2100586,625.38
id1501938,661.97
id1008522,879.74
id0721645,1385.78
id3381585,801.0
id1152667,864.17
id2581433,759.12
id3183318,690.43
id3241643,656.88
id3819455,656.68
id2484873,806.84
id2761352,566.67
id2163149,610.14
id0697338,771.46
id3944070,1385.48
id3428414,917.63
id2246134,1037.45
id1601722,1431.74
id1462226,440.2
id2374704,972.68
id3556010,1013.71
id1102498,717.81
id3507184,614.34
id3889822,970.67
id0089674,823.99
id3793165,994.56
id2918125,897.81
id2286105,1020.99
id2923809,633.41
id2108075,681.62
id3404937,878.7
id2342413,943.29
id3385894,1131.05
id3663599,789.95
id0931084,996.79
id3462112,1675.27
id2274598,837.42
id0562247,3374.03
id2064462,859.26
id3565381,705.66
id0497109,672.07
id1517579,551.63
id0967424,1145.38
id2658413,1007.6
id0572778,975.28
id1547905,1035.04
id0936311,4314.92
id1837060,933.74
id3078352,1783.63
id1780656,836.56
id1390161,791.12
id2110437,565.39
id1292154,904.76
id1800443,1384.79
id0699864,1013.33
id2994810,1175.2
id3649378,790.09
id2417593,1122.39
id0122900,1096.34
id1436459,1003.22
id2176403,1023.93
id1995731,916.03
id0378951,769.91
id1176005,833.67
id0261586,690.7
id3909586,1659.69
id2366210,934.84
id3530872,760.05
id1413070,655.22
id1279947,1083.36
id3108958,1144.62
id3021532,2505.41
id3492542,610.91
id3906921,765.9
id0023943,1171.86
id0856809,741.11
id3218532,627.12
id2932879,1338.26
id0479909,1014.1
id0182133,1084.04
id2680494,711.44
id0887783,1289.97
id0406186,771.89
id0093985,1712.49
id3081642,1526.71
id1327609,1156.13
id3244077,1046.13
id0967057,671.66
id2944517,785.02
id0367204,931.96
id3467503,1105.58
id0014246,921.39
id1063983,815.83
id1304582,456.41
id2077564,705.93
id1157646,1132.0
id3350466,822.56
id1625710,685.41
id0574038,842.51
id2002846,757.88
id3521689,810.5
id2945099,837.77
id1340547,906.81
id1277334,668.72
id0671616,807.84
id2855364,1520.26
id0364525,644.44
id0576921,915.63
id1406047,1087.13
id1747741,656.56
id3509763,834.25
id1354077,666.32
id0268957,846.86
id3397398,709.27
id2950071,913.48
id1723444,762.34
id0488050,968.73
id3565967,1079.92
id1060606,672.02
id1931141,1122.63
id1162284,499.56
id3923387,878.61
id0299118,1236.36
id1765721,747.45
id1273274,1079.6
id2974944,906.2
id1612794,739.65
id2064976,617.14
id1574152,1342.1
id0304839,3443.04
id2056338,852.71
id3564339,1247.43
id2258614,2145.02
id0393508,771.17
id0695652,1234.93
id1219955,3343.7
id3441959,754.2
id0272759,1211.53
id2658627,1181.24
id1946750,829.71
id0941930,592.16
id3828411,1226.66
id0848763,897.98
id1715509,1514.41
id3962734,817.46
id2084456,688.26
id1415277,711.03
id3728792,1216.6
id0151452,727.67
id2823333,274.24
id1592716,1044.12
id3439106,1144.38
id2768093,583.67
id2461412,686.41
id1110957,705.02
id3454893,1819.43
id2348442,609.74
id2898868,722.99
id3419569,1343.29
id1125997,1196.06
id1563368,4312.87
id2075723,621.96
id0630909,671.99
id1508322,671.05
id3275190,538.43
id3342378,899.31
id1399323,717.76
id0435764,1098.89
id3841612,1243.45
id1596394,551.33
id0150713,795.27
id3739314,681.61
id0435664,1006.11
id1015943,478.08
id2075278,664.48
id1069246,1341.1
id3453399,894.94
id2893184,911.66
id3049497,1186.24
id0618488,1319.5
id2046683,789.87
id3202721,781.3
id2533807,690.26
id2440964,639.44
id3887294,662.5
id1028879,1092.47
id1038114,733.93
id0163221,597.35
id3820599,788.09
id2332759,591.73
id1342260,848.64
id0139640,633.91
id1590022,570.94
id1710540,727.62
id3963680,835.24
id1395652,793.55
id1789915,1119.58
id3139132,900.0
id1564695,688.46
id0174140,745.24
id3882536,761.16
id3009783,753.14
id0807193,1229.64
id1603879,813.07
id1013157,653.01
id3333220,619.5
id2984246,3268.75
id2986821,522.01
id3562266,919.34
id3495651,523.33
id2026555,736.36
id0698849,843.81
id2134691,1014.56
id0702012,1296.89
id3615332,904.52
id0892248,940.82
id1026124,651.92
id2621002,649.62
id3466349,414.64
id3749164,1893.19
id0339143,765.53
id3162471,946.66
id3613739,1836.63
id0897441,697.72
id2089720,856.57
id0146026,665.81
id2062712,717.56
id1478859,993.65
id1084530,825.65
id1603910,1050.19
id2839061,557.21
id0918828,782.3
id3017135,847.52
id3066732,861.6
id3748681,614.42
id0343716,1060.67
id0593212,1102.82
id3266200,627.06
id2349356,632.74
id2543228,877.95
id2042102,1590.43
id2242287,967.9
id1020593,945.58
id0821653,1252.38
id0052256,453.1
id3695290,849.48
id0950235,1402.08
id1467428,562.71
id3721313,1289.24
id0470264,804.77
id0174408,788.2
id2641173,1399.72
id2599289,675.63
id1483277,548.75
id2393583,1155.56
id1760480,1253.54
id0823963,648.01
id2101958,753.55
id2817885,811.87
id0359885,1547.61
id3035412,911.61
id3268428,963.92
id3345245,945.7
id0505129,1110.55
id2732851,1569.4
id2377305,838.6
id1711877,1336.04
id0605649,998.88
id0059815,718.72
id2632008,1107.35
id2081356,928.93
id2248097,758.17
id2918932,1304.84
id2336913,820.9
id3930540,495.63
id1933109,841.91
id0367004,850.14
id2813680,1228.87
id0328383,904.38
id0388601,423.98
id1018496,709.01
id2204288,1029.13
id0732147,490.34
id2074419,506.22
id3631157,1000.55
id2619327,659.15
id1238008,869.2
id0758757,808.1
id3554270,1338.63
id2794414,1637.47
id2120983,953.67
id1749160,639.73
id2195150,766.21
id1489479,924.81
id2993192,483.95
id2808763,834.66
id2529531,621.36
id3234796,883.03
id3980177,880.29
id2733426,875.96
id1888590,787.78
id0075079,451.31
id0336084,970.38
id3288213,1195.1
id3650536,2623.69
id3742813,727.46
id2868447,2493.35
id0560368,879.8
id2544793,787.64
id1081367,1257.04
id3752123,973.69
id3225804,470.94
id3960770,1638.09
id1288369,851.41
id1026920,850.7
id1792470,1028.12
id3892766,367.95
id0521248,1054.09
id2195580,804.79
id0263825,767.57
id3456113,1747.3
id0060546,814.66
id3102492,898.32
id3030363,909.65
id3614522,930.77
id3485326,616.48
id2691192,746.05
id3709274,677.99
id2862952,949.71
id3977735,316.64
id1358935,673.19
id2748611,1179.34
id2664090,853.76
id1918293,3486.72
id3118434,1094.47
id3130021,1319.22
id1338866,1182.27
id2326012,843.24
id1252780,645.77
id1938228,1232.15
id2889908,1183.86
id3905758,1307.26
id3171946,1068.66
id0963070,1091.51
id0577429,613.82
id3791651,774.12
id2577799,1026.64
id2665148,758.0
id1989873,606.86
id1531625,1022.74
id3966367,691.87
id0238649,1113.59
id2058884,991.21
id1870977,1214.33
id3690487,363.59
id0531308,823.88
id2582038,1595.17
id3874888,1184.0
id2742295,975.4
id3607018,443.33
id3990854,743.54
id2618707,644.84
id1553568,775.67
id1023326,562.4
id0596625,969.83
id0726788,755.49
id2942530,730.27
id2026732,975.81
id2415760,733.03
id0842440,769.27
id0122726,780.06
id2794227,984.72
id0528530,830.63
id1743519,1385.06
id2646199,1212.56
id2959375,624.8
id3907078,1025.08
id0001808,967.43
id3094511,1675.47
id3401667,552.56
id0389581,1125.53
id0096822,586.36
id1557047,1069.35
id1785809,932.84
id1285104,1451.01
id3534806,600.8
id1156817,881.79
id2070156,4318.29
id3846798,752.09
id0363450,840.95
id2148148,874.28
id0460054,594.06
id0042370,659.96
id0603086,901.26
id3110580,994.37
id1664519,629.46
id0533394,704.22
id3208025,689.56
id2746366,500.53
id1457215,919.02
id3100812,595.4
id1905499,564.64
id2706282,905.65
id0128568,17014.62
id3247021,1131.59
id1159024,1025.58
id1327371,1016.58
id3106602,636.0
id0698085,1162.49
id0225284,571.76
id2181011,658.73
id3000937,789.41
id1063260,1585.19
id2951582,861.77
id2058465,826.55
id0521602,1342.33
id0198297,662.61
id0619155,987.54
id3860883,554.76
id2083511,810.93
id0075879,549.88
id0432784,815.93
id1356242,1717.39
id1658555,705.42
id1480293,846.03
id0703211,859.64
id2235324,680.41
id0103679,596.95
id3881260,1751.0
id2199498,919.48
id3260243,713.27
id0208288,731.77
id2923244,1149.35
id2459656,516.15
id2280330,1016.32
id2834117,548.61
id3752334,495.1
id3345187,508.05
id3958766,748.29
id3215475,885.76
id3438909,700.25
id0916025,762.22
id3132664,1077.71
id1674296,850.77
id1429927,5226.34
id2204774,883.76
id2614447,1188.94
id2051727,951.41
id0480056,751.12
id2360450,857.96
id2663644,1072.49
id1013121,1374.59
id1438186,1223.28
id0607198,660.49
id2397760,746.54
id2193802,641.37
id1683305,1493.87
id3689522,610.53
id3530032,603.3
id3728300,1264.28
id2069286,876.0
id2983074,817.3
id2439852,681.89
id0955982,926.76
id2358171,958.55
id0655112,1134.97
id0294022,963.67
id0467745,820.97
id3783357,612.44
id0120290,275.9
id3629865,3297.41
id2524079,695.51
id0523841,849.05
id3175913,1152.75
id2260951,721.73
id0780619,491.87
id2099033,593.88
id2308517,995.24
id1213898,959.07
id1259581,665.02
id1393925,1402.02
id2212235,696.42
id3347952,764.31
id3289604,801.64
id3323942,876.67
id1489484,1030.51
id0960349,862.21
id2001225,737.09
id0617958,729.51
id0075804,645.0
id0258953,1194.52
id1393770,1211.01
id0400621,1081.84
id1458134,782.56
id2340402,773.36
id0990640,508.9
id3618832,1130.59
id3841187,630.16
id0291971,722.02
id0221176,686.42
id3158932,1271.05
id0444412,584.36
id3449889,1424.95
id3020976,694.52
id1116479,837.37
id3060776,325.31
id1119203,754.72
id1955907,1122.46
id0954227,932.74
id3270420,4805.79
id1268741,1123.65
id3675613,555.87
id2166203,1313.73
id0014358,922.36
id1065762,749.58
id0139813,964.44
id3593103,600.85
id1928596,970.56
id1167763,1390.79
id2297656,679.4
id0440170,776.76
id3207475,1253.02
id2985327,744.96
id2244905,841.84
id0294672,1404.86
id0383442,429.68
id1673438,743.03
id2543637,421.1
id0481433,637.41
id2574697,944.98
id1277841,1078.69
id2672673,695.77
id1455457,1204.21
id2053845,981.65
id0430653,729.92
id3343013,1807.57
id1255395,978.93
id0455071,1623.65
id1741998,3718.9
id0724888,853.87
id2606539,908.76
id0477241,876.57
id1610812,715.45
id0725258,1424.0
id2530468,948.48
id2782846,867.61
id3839466,1236.7
id0311628,2047.47
id2478823,1298.37
id2640482,669.71
id2718581,936.47
id2793505,939.08
id2408675,674.35
id1687457,1388.57
id3392302,805.83
id1676171,658.99
id0492056,975.16
id3056541,1052.22
id1908631,616.49
id1193833,961.46
id1380778,593.44
id0831317,632.83
id1220173,954.33
id0095671,424.31
id2407181,644.23
id3049452,796.3
id0558183,701.45
id0327471,1407.37
id0169962,927.44
id2636958,705.91
id2261709,693.11
id3929892,577.53
id3542573,745.53
id0875511,905.71
id2218465,676.61
id3439136,645.21
id2584824,1148.77
id0057102,837.2
id3883379,702.59
id0834541,852.76
id2837110,2023.85
id2475280,731.79
id2339247,403.56
id0460914,437.6
id1243216,673.71
id2227339,1129.81
id0726536,633.32
id1241109,709.08
id3187667,518.43
id2261000,1063.36
id3304375,662.93
id0290696,895.06
id3583691,796.93
id2655737,858.96
id0731375,542.38
id2246647,932.91
id1417899,826.99
id3601343,1054.5
id1588915,987.73
id2454589,831.79
id0864461,937.87
id0299431,840.23
id1279867,934.45
id2079100,1269.47
id1312311,1071.84
id1786393,1180.92
id3817213,656.22
id2489720,522.95
id2284266,769.18
id3292217,866.92
id1825073,1767.47
id1190347,757.56
id1371278,899.4
id1426971,957.73
id1704705,664.17
id3129593,1705.49
id2762728,876.86
id0152460,763.67
id2444186,563.71
id0455812,1047.3
id3037474,1223.44
id2557393,2461.53
id3090171,1102.07
id3025533,606.94
id2698574,1186.34
id0247262,620.04
id2193786,374.56
id1533290,772.75
id2176678,632.2
id2748035,734.76
id1109078,778.39
id2375621,992.92
id0551843,1447.8
id1044534,816.6
id2817859,1059.93
id1925687,537.6
id0889661,1071.85
id0296980,752.91
id0513491,1016.75
id3328637,2731.08
id3612224,1259.05
id0213895,1080.41
id2293383,794.79
id3827619,722.5
id0573064,699.75
id3489723,532.79
id0066379,1135.15
id1871623,726.24
id0507369,857.28
id1913358,603.24
id1191757,675.17
id1946910,888.16
id2096056,647.24
id1518816,812.58
id3081841,949.94
id2431274,661.7
id2329999,781.48
id2041292,746.72
id2554150,1004.76
id2251048,797.74
id0194485,626.64
id0070107,964.72
id3546111,594.61
id0657717,546.62
id0617875,758.28
id1526207,620.01
id3081270,836.87
id2108252,947.31
id0519502,737.25
id0308119,1205.16
id1203403,907.79
id0567402,849.11
id2777951,821.06
id1048375,735.85
id0700767,1017.48
id2570991,808.39
id2875429,728.09
id2578514,2317.4
id3497338,1087.96
id1950065,1625.36
id1021941,998.57
id0088768,765.49
id1706540,856.45
id1906085,618.89
id1276375,489.59
id0747399,583.11
id1409715,941.98
id1627513,584.19
id0350384,1177.08
id2827747,805.01
id1589598,754.48
id1645096,1135.89
id3462793,942.25
id2924717,734.17
id1278777,859.39
id3994472,647.06
id3579311,603.13
id1107766,738.51
id2191817,579.99
id2387896,926.75
id3978159,1036.14
id2704769,1038.76
id2884925,560.69
id3206849,991.07
id2245159,757.7
id2589944,680.45
id2955812,813.53
id2245005,681.34
id2146389,2851.58
id0017608,1238.44
id2647003,488.58
id1603933,1337.92
id1803341,965.16
id1279670,1076.51
id2958242,1005.72
id3094932,599.24
id3312014,858.9
id0122611,726.63
id2453965,749.63
id0511739,1044.55
id0327757,1846.22
id0800042,637.97
id0802295,961.64
id3263050,703.8
id1630168,1191.5
id2343331,1028.39
id1650055,1029.01
id1548826,520.04
id3397613,993.0
id1555518,843.02
id3953781,926.54
id1228081,1499.57
id3531120,721.81
id0268625,429.8
id3410981,724.78
id3879786,1195.38
id1051420,1032.33
id1496788,592.08
id3140805,814.72
id0013876,619.7
id2630998,710.76
id1165967,1336.55
id0236091,1081.02
id0594579,750.0
id0914952,1032.33
id2698283,686.88
id2771629,839.36
id3183238,1279.69
id1072685,845.25
id3372105,886.06
id0790048,801.07
id2789393,713.61
id0123060,716.8
id0646366,1028.43
id3029193,985.83
id3960306,889.59
id1208918,652.29
id1330154,1075.86
id2120178,605.38
id0433641,850.42
id1417486,1478.71
id3296385,874.77
id2304804,735.09
id3920032,678.35
id1822000,829.19
id0937770,714.11
id1504115,1310.29
id0532416,475.1
id0152856,895.12
id3320536,1082.14
id2120383,1127.16
id2855840,698.39
id0048534,464.2
id0998362,786.47
id3966669,758.3
id2136785,2459.53
id0260550,908.05
id2238344,1131.18
id0119529,803.22
id0786668,1176.13
id1677593,1308.11
id0756277,795.35
id1811933,615.94
id0638445,640.74
id0145986,769.47
id3762780,1093.91
id3078740,841.7
id2154925,846.46
id3547913,534.3
id1831435,525.76
id2210836,449.45
id3955857,948.87
id0244421,881.55
id3230359,798.08
id3623427,1342.5
id2751337,1184.5
id0895276,895.7
id0556378,633.86
id1111690,706.67
id1694478,734.93
id3627851,996.81
id0714397,1233.32
id2572632,538.74
id0906173,940.25
id0912208,977.41
id0339400,254.0
id3020537,615.31
id0736766,721.24
id1038471,854.52
id2479253,465.65
id3522451,564.62
id2728407,872.65
id2277235,1059.98
id2506148,2162.73
id1798128,904.79
id2912804,864.93
id0316750,1121.02
id2149739,371.24
id0907509,683.53
id1422111,533.16
id1602088,935.41
id1269803,1165.66
id2922032,770.35
id3639615,1503.32
id1199623,777.79
id0473930,498.06
id2806536,997.25
id2435171,1024.37
id2021220,750.49
id3439837,613.83
id0683299,510.54
id0260238,825.13
id3768704,1044.57
id0017745,815.84
id3390965,622.58
id1505529,937.43
id0278520,861.54
id1492565,800.19
id3760752,942.17
id1134828,888.46
id2799544,1481.37
id0767164,293.19
id1257702,999.92
id3248547,895.97
id2692028,826.94
id3816176,864.97
id1905689,813.85
id0322236,1381.38
id3399015,708.98
id1707152,562.68
id3381073,735.56
id3806471,983.42
id0846260,830.88
id3397537,1294.9
id2088418,873.07
id2687165,783.82
id1260472,670.92
id3416091,838.35
id2770669,535.79
id3155817,983.97
id1001884,829.07
id1193585,966.52
id0629828,831.54
id0668271,800.09
id0148916,831.49
id3818584,556.77
id0409355,1039.63
id0185452,1088.49
id3715647,798.98
id3079509,879.88
id3833916,1046.11
id2246760,1275.32
id2261159,817.38
id2705059,732.9
id1459676,1085.48
id0466914,1069.84
id0115367,578.32
id2722098,554.02
id3252460,847.98
id2330367,664.52
id2061374,933.85
id3162982,990.04
id1509932,782.86
id3104221,1059.42
id1783442,1014.09
id0385731,582.44
id2394424,1077.5
id1806044,901.62
id2824490,662.59
id3265699,1228.13
id3985023,1186.88
id0517860,691.65
id2550966,470.54
id2989178,1019.64
id0284729,797.23
id3398594,857.4
id2941380,980.36
id3673169,798.95
id1285458,435.91
id3384707,521.13
id0062168,810.43
id0528830,583.16
id2537503,962.54
id1216042,751.6
id0065326,1337.28
id0375117,775.31
id2863461,1026.36
id2806242,1485.71
id1288950,828.0
id1972859,1510.33
id0169149,706.02
id2309508,926.94
id1195985,1834.18
id2197842,863.89
id0673157,1679.16
id0944053,1677.51
id3281001,663.98
id1399795,839.53
id2356430,828.03
id2075540,609.68
id1096547,863.1
id0077533,1371.01
id2393341,937.35
id2317916,736.05
id1404025,710.37
id1789932,1150.55
id0785517,1088.53
id0600477,970.37
id2127110,714.95
id3587407,708.6
id2217957,502.23
id3664508,796.21
id3885308,727.35
id3707895,616.97
id1741938,854.56
id2342732,1315.76
id3371266,708.3
id0265129,474.65
id2278316,705.12
id3616917,1557.34
id3449351,1214.16
id3307304,843.57
id3466900,1300.65
id3275766,1021.34
id0806505,760.19
id2844611,924.73
id2853985,926.17
id2702525,11145.77
id1613887,947.29
id3026166,524.07
id0994239,545.27
id2108446,848.82
id2641800,731.51
id3732636,1175.25
id0480736,637.74
id0916004,736.32
id1824494,851.68
id3203725,504.63
id0730707,1100.94
id3943510,655.75
id1965686,584.71
id3667468,796.66
id1903846,1130.48
id2857300,689.06
id3221900,894.04
id0864574,881.3
id0387254,858.84
id3898796,861.05
id1375850,861.94
id1816356,1381.74
id1742071,585.63
id1245701,873.43
id2238276,772.02
id2089290,912.57
id0342854,428.19
id3415784,1184.17
id2737033,1426.83
id3084922,945.99
id1517062,890.66
id2486702,776.5
id3465516,798.23
id0571784,1148.53
id3030628,1059.62
id1864061,754.07
id2677977,554.36
id2019076,1629.94
id1326385,725.69
id3582036,447.98
id0314768,784.57
id0500598,1166.33
id1354535,677.74
id1767081,973.97
id3533158,709.32
id0881179,928.49
id1561692,440.11
id3277195,702.65
id0148062,897.64
id3683920,1378.48
id3587297,888.86
id2857858,1125.72
id0538631,762.98
id0531554,696.86
id3640013,678.98
id2059851,1001.57
id2383153,1000.53
id2423665,799.31
id1291137,634.39
id2100454,646.22
id2110193,888.57
id0664421,1148.83
id2982731,821.67
id3337605,1205.75
id0004213,783.99
id1772525,1510.42
id0929739,955.18
id3910905,1544.85
id1627729,725.93
id3152913,662.49
id2853052,1682.98
id3970029,711.7
id0381403,878.79
id1288937,1048.94
id3391910,1009.24
id2897564,679.16
id1999176,1801.52
id2261354,924.0
id1551192,1926.62
id0374741,682.29
id1275432,943.24
id1926700,918.62
id1322531,893.58
id1041269,884.44
id3131091,1018.52
id2523131,1266.49
id3205133,881.19
id2228661,723.6
id2632335,378.01
id3041853,2053.15
id0775366,704.73
id2388164,4301.52
id3319156,1066.96
id1276285,1046.05
id0928754,867.79
id1411317,535.47
id0756391,1215.85
id1826992,653.08
id3531961,595.07
id3625706,801.17
id0166101,910.95
id2996860,596.25
id0291076,836.84
id2483724,722.84
id2385795,989.28
id3059778,947.97
id0572514,1375.18
id3004942,770.72
id0698724,899.49
id2725282,1114.74
id2955896,1148.58
id0810403,424.29
id3884438,962.82
id3563287,580.66
id2224532,724.18
id2509886,986.49
id1128411,3627.3
id2596793,767.49
id1990523,471.32
id3703469,552.86
id3519837,1051.18
id1476946,1086.57
id1462509,1192.1
id0302955,589.07
id2789548,1040.39
id0905777,1062.47
id0572856,957.25
id2135041,865.77
id2238436,784.61
id0842160,2637.46
id2415967,1380.68
id2835552,1920.51
id2087588,774.99
id2379413,472.53
id2541787,696.77
id3648792,869.34
id2232772,914.09
id0814481,919.18
id2286792,624.86
id0110714,1660.1
id3314909,1656.96
id1995645,973.44
id0377140,609.88
id3350375,634.27
id0546012,1076.35
id3072800,723.13
id2426358,700.34
id3390609,1213.01
id0097045,1210.89
id0719087,800.04
id3732819,757.45
id1358095,993.58
id3297702,926.68
id3632732,754.16
id0726734,679.4
id1086539,2581.18
id2116550,752.45
id1332305,613.9
id1231857,981.72
id0699778,4199.39
id3782697,1044.11
id3289953,1510.08
id3902943,411.13
id1537677,703.86
id0899184,629.46
id1907104,756.94
id3404873,765.28
id1469501,1001.03
id2673037,2543.94
id1520864,702.49
id2281678,784.61
id2428812,721.52
id3048241,1078.38
id1979816,650.63
id2857543,740.59
id3483261,707.63
id3483006,1133.84
id0722404,637.08
id2413816,497.12
id2011616,822.35
id3916010,808.86
id0772826,647.57
id0022076,616.81
id1661117,894.4
id2718333,2239.61
id3628610,821.69
id0080473,1635.04
id1538893,940.44
id3980749,798.83
id1233516,867.48
id3943752,549.39
id3804888,736.37
id0598412,820.52
id1924045,765.74
id2055920,1046.12
id2689732,1620.73
id2095387,845.59
id3025541,1046.54
id3448383,1116.7
id2431656,852.03
id1419731,867.04
id3223916,473.22
id2141481,522.89
id1696328,1143.82
id1893052,545.29
id0879579,732.7
id3296430,630.29
id2256818,762.09
id2455015,807.79
id2635046,1203.53
id2079149,895.42
id2998136,1807.94
id1243527,526.53
id1054776,750.41
id0794834,894.8
id2868600,900.26
id1465386,845.51
id2710345,761.32
id0084397,637.0
id0634834,504.3
id0886609,698.82
id1387850,710.78
id3732786,849.88
id2059775,548.25
id3039109,630.97
id1178798,839.97
id1544973,775.43
id2583083,578.09
id1264222,1017.88
id3360260,704.06
id1997020,798.36
id3002097,531.62
id0670610,1570.33
id3639304,769.71
id3514313,723.31
id1373292,801.37
id1858444,764.4
id1121850,685.35
id2319767,877.03
id2131513,1329.44
id0827476,612.14
id2416274,1201.28
id1432053,931.91
id3085627,832.28
id0906271,2696.9
id2333444,484.88
id3968643,841.57
id0190469,1486.55
id0419432,742.93
id2367972,917.77
id0410740,1013.78
id3981025,906.91
id0060029,769.78
id0122055,2206.05
id0599331,1217.2
id3413215,1070.03
id0747159,676.2
id2976969,448.77
id1207974,629.16
id0544496,610.82
id2035422,1231.16
id3087536,860.77
id2434627,594.53
id3683557,876.83
id2492665,1005.71
id0131161,1865.68
id1016430,572.57
id3588242,673.39
id3595613,557.43
id1956210,732.3
id1515060,400.64
id3608644,1091.3
id2522853,876.87
id0842904,767.03
id3388900,624.93
id0875826,909.58
id3458048,672.52
id2502253,1124.46
id3916129,668.63
id0120567,718.44
id3127323,896.55
id1708765,687.7
id3532809,359.85
id0328529,731.8
id2410337,776.73
id3046643,898.26
id2844178,491.25
id0649663,1369.91
id0125136,976.14
id1962898,572.25
id3778119,627.82
id0844815,456.97
id0772011,609.99
id2761073,465.17
id1891700,717.7
id0427904,1045.67
id3242049,807.68
id2169253,2452.82
id1831193,716.59
id3799103,1277.47
id2409541,657.61
id2043266,1735.81
id1324818,514.84
id1759476,519.96
id3391776,821.79
id1698864,994.51
id0205295,650.77
id0142074,1265.1
id0229674,878.45
id1291769,738.6
id2142585,1046.76
id3500143,508.3
id3332818,464.58
id1311897,1033.46
id3485878,1264.59
id2110269,586.63
id0325695,1071.0
id2673607,649.46
id1028797,2776.49
id0015981,6128.04
id0595682,921.13
id1977259,1097.12
id3335763,1115.79
id0799150,804.05
id2076692,1013.28
id3058228,638.32
id2630838,891.03
id3446515,1189.37
id3636784,1003.57
id1439496,323.49
id2856482,823.96
id3810284,574.0
id0717149,751.71
id1133686,620.09
id1115734,3556.67
id1575787,1019.29
id1204039,1008.55
id3068617,724.25
id2593062,967.57
id1199187,1116.9
id1331842,1509.91
id2922485,680.53
id1104969,1078.0
id3169654,676.63
id0117962,857.95
id3265324,1344.21
id2522254,587.63
id1467479,622.19
id0976801,694.29
id1151741,575.13
id3630356,1001.52
id0439203,710.87
