ID,판매가,화면크기,형태,해상도,화면비율,LCD,LED,OLED,QLED,단자,부가기능
16662,267000,40,0,2160,1,0,1,0,0,4,2
16663,271270,40,0,2160,1,0,1,0,0,4,2
16668,272560,40,0,2160,1,0,1,0,0,4,2
16674,259000,40,0,2160,1,0,1,0,0,4,2
16676,736240,40,0,2160,1,0,1,0,0,4,2
16681,5584860,65,0,2160,0,0,0,1,0,2,3
16682,5693000,65,0,2160,0,0,0,1,0,2,3
16683,5418000,65,0,2160,0,0,0,1,0,2,3
16689,7075200,65,0,2160,0,0,0,1,0,2,3
16691,7465210,65,0,2160,0,0,0,1,0,2,3
16692,7495500,65,0,2160,0,0,0,1,0,2,3
16696,6274900,65,0,2160,0,0,0,1,0,2,3
16698,8232070,65,0,2160,0,0,0,1,0,2,3
16699,8250000,65,0,2160,0,0,0,1,0,2,3
16700,8531950,65,0,2160,0,0,0,1,0,2,3
16705,9431800,65,0,2160,0,0,0,1,0,2,3
16706,6657570,65,0,2160,0,0,0,1,0,2,3
16712,2637500,65,1,2160,0,0,1,0,0,2,4
16714,2640300,65,1,2160,0,0,1,0,0,2,4
16717,2656810,65,1,2160,0,0,1,0,0,2,4
16721,2656830,65,1,2160,0,0,1,0,0,2,4
16722,2657030,65,1,2160,0,0,1,0,0,2,4
16723,2657560,65,1,2160,0,0,1,0,0,2,4
16730,2673872,65,1,2160,0,0,1,0,0,2,4
16731,2675000,65,1,2160,0,0,1,0,0,2,4
16733,2712180,65,1,2160,0,0,1,0,0,2,4
16735,2721000,65,1,2160,0,0,1,0,0,2,4
16736,2722700,65,1,2160,0,0,1,0,0,2,4
16741,2750200,65,1,2160,0,0,1,0,0,2,4
16742,2758700,65,1,2160,0,0,1,0,0,2,4
16745,2768850,65,1,2160,0,0,1,0,0,2,4
16746,2780020,65,1,2160,0,0,1,0,0,2,4
16747,2783810,65,1,2160,0,0,1,0,0,2,4
16751,2799050,65,1,2160,0,0,1,0,0,2,4
16752,2813000,65,1,2160,0,0,1,0,0,2,4
16753,2817810,65,1,2160,0,0,1,0,0,2,4
16755,2841020,65,1,2160,0,0,1,0,0,2,4
16759,2866820,65,1,2160,0,0,1,0,0,2,4
16760,2872900,65,1,2160,0,0,1,0,0,2,4
16762,2877000,65,1,2160,0,0,1,0,0,2,4
16765,2885750,65,1,2160,0,0,1,0,0,2,4
16767,2897870,65,1,2160,0,0,1,0,0,2,4
16769,2902900,65,1,2160,0,0,1,0,0,2,4
16773,2909030,65,1,2160,0,0,1,0,0,2,4
16778,2919000,65,1,2160,0,0,1,0,0,2,4
16779,2925100,65,1,2160,0,0,1,0,0,2,4
16782,2929900,65,1,2160,0,0,1,0,0,2,4
16786,2938520,65,1,2160,0,0,1,0,0,2,4
16791,2948340,65,1,2160,0,0,1,0,0,2,4
16795,2973020,65,1,2160,0,0,1,0,0,2,4
16796,2974790,65,1,2160,0,0,1,0,0,2,4
16798,2984000,65,1,2160,0,0,1,0,0,2,4
16800,3039520,65,1,2160,0,0,1,0,0,2,4
16804,3042190,65,1,2160,0,0,1,0,0,2,4
16813,3107110,65,1,2160,0,0,1,0,0,2,4
16814,3137900,65,1,2160,0,0,1,0,0,2,4
16817,3147900,65,1,2160,0,0,1,0,0,2,4
16821,3152340,65,1,2160,0,0,1,0,0,2,4
16823,3157810,65,1,2160,0,0,1,0,0,2,4
16825,3160260,65,1,2160,0,0,1,0,0,2,4
16828,3167810,65,1,2160,0,0,1,0,0,2,4
16830,3203200,65,1,2160,0,0,1,0,0,2,4
16831,3215290,65,1,2160,0,0,1,0,0,2,4
16832,3234000,65,1,2160,0,0,1,0,0,2,4
16834,3242000,65,1,2160,0,0,1,0,0,2,4
16835,3255180,65,1,2160,0,0,1,0,0,2,4
16837,3277900,65,1,2160,0,0,1,0,0,2,4
16840,3344320,65,1,2160,0,0,1,0,0,2,4
16841,3353290,65,1,2160,0,0,1,0,0,2,4
16851,3572296,65,1,2160,0,0,1,0,0,2,4
16855,3644000,65,1,2160,0,0,1,0,0,2,4
16857,3760000,65,1,2160,0,0,1,0,0,2,4
16860,3873240,65,1,2160,0,0,1,0,0,2,4
16863,3900000,65,1,2160,0,0,1,0,0,2,4
16864,3917810,65,1,2160,0,0,1,0,0,2,4
16871,4050100,65,1,2160,0,0,1,0,0,2,4
16873,4297300,65,1,2160,0,0,1,0,0,2,4
16874,4850000,65,1,2160,0,0,1,0,0,2,4
16875,4897900,65,1,2160,0,0,1,0,0,2,4
16877,3057600,65,1,2160,0,0,1,0,0,2,4
16879,1702490,32,0,1080,0,0,1,0,0,2,4
16885,2586480,32,0,1080,0,0,1,0,0,2,4
16888,2718420,32,0,1080,0,0,1,0,0,2,4
16891,2725700,32,0,1080,0,0,1,0,0,2,4
16894,2975000,32,0,1080,0,0,1,0,0,2,4
16900,390000,43,0,2160,0,0,1,0,0,3,0
16904,129000,32,0,720,1,0,1,0,0,5,2
16909,8759350,80,0,2160,0,0,1,0,0,3,8
16911,8963020,80,0,2160,0,0,1,0,0,3,8
16914,9215000,80,0,2160,0,0,1,0,0,3,8
16916,9391070,80,0,2160,0,0,1,0,0,3,8
16918,9999990,80,0,2160,0,0,1,0,0,3,8
16920,1.00E+07,80,0,2160,0,0,1,0,0,3,8
16926,12051990,80,0,2160,0,0,1,0,0,3,8
16929,13749260,80,0,2160,0,0,1,0,0,3,8
16934,14731330,80,0,2160,0,0,1,0,0,3,8
16936,17200000,80,0,2160,0,0,1,0,0,3,8
16941,1.80E+07,80,0,2160,0,0,1,0,0,3,8
16945,2.00E+07,80,0,2160,0,0,1,0,0,3,8
16947,8963010,80,0,2160,0,0,1,0,0,3,8
16948,522000,32,0,1080,0,0,1,0,0,4,5
16949,535600,32,0,1080,0,0,1,0,0,4,5
16950,519400,32,0,1080,0,0,1,0,0,4,5
16952,530000,32,0,1080,0,0,1,0,0,4,5
16956,699000,32,0,1080,0,0,1,0,0,4,5
16957,812800,32,0,1080,0,0,1,0,0,4,5
16960,1608900,32,0,1080,0,0,1,0,0,4,5
16961,1652840,32,0,1080,0,0,1,0,0,4,5
16962,1730000,32,0,1080,0,0,1,0,0,4,5
16963,1730840,32,0,1080,0,0,1,0,0,4,5
16964,610350,32,0,1080,0,0,1,0,0,4,5
16965,822000,32,0,1080,0,0,1,0,0,4,5
16966,577900,49,0,2160,1,0,1,0,0,2,1
16981,616420,49,0,2160,1,0,1,0,0,2,1
16983,622280,49,0,2160,1,0,1,0,0,2,1
16987,629000,49,0,2160,1,0,1,0,0,2,1
16994,641080,49,0,2160,1,0,1,0,0,2,1
16996,643480,49,0,2160,1,0,1,0,0,2,1
16997,647900,49,0,2160,1,0,1,0,0,2,1
17000,649000,49,0,2160,1,0,1,0,0,2,1
17002,654420,49,0,2160,1,0,1,0,0,2,1
17003,655770,49,0,2160,1,0,1,0,0,2,1
17005,657000,49,0,2160,1,0,1,0,0,2,1
17006,661540,49,0,2160,1,0,1,0,0,2,1
17008,662700,49,0,2160,1,0,1,0,0,2,1
17009,664050,49,0,2160,1,0,1,0,0,2,1
17010,667480,49,0,2160,1,0,1,0,0,2,1
17012,670480,49,0,2160,1,0,1,0,0,2,1
17014,670670,49,0,2160,1,0,1,0,0,2,1
17016,673550,49,0,2160,1,0,1,0,0,2,1
17018,675780,49,0,2160,1,0,1,0,0,2,1
17026,685730,49,0,2160,1,0,1,0,0,2,1
17028,687920,49,0,2160,1,0,1,0,0,2,1
17033,690580,49,0,2160,1,0,1,0,0,2,1
17039,692880,49,0,2160,1,0,1,0,0,2,1
17045,699350,49,0,2160,1,0,1,0,0,2,1
17050,702320,49,0,2160,1,0,1,0,0,2,1
17052,705560,49,0,2160,1,0,1,0,0,2,1
17057,714300,49,0,2160,1,0,1,0,0,2,1
17058,714890,49,0,2160,1,0,1,0,0,2,1
17062,718000,49,0,2160,1,0,1,0,0,2,1
17063,720300,49,0,2160,1,0,1,0,0,2,1
17066,721100,49,0,2160,1,0,1,0,0,2,1
17068,722040,49,0,2160,1,0,1,0,0,2,1
17070,727270,49,0,2160,1,0,1,0,0,2,1
17082,737000,49,0,2160,1,0,1,0,0,2,1
17085,741840,49,0,2160,1,0,1,0,0,2,1
17090,746270,49,0,2160,1,0,1,0,0,2,1
17091,746950,49,0,2160,1,0,1,0,0,2,1
17094,749000,49,0,2160,1,0,1,0,0,2,1
17095,749250,49,0,2160,1,0,1,0,0,2,1
17102,762000,49,0,2160,1,0,1,0,0,2,1
17109,780360,49,0,2160,1,0,1,0,0,2,1
17110,781000,49,0,2160,1,0,1,0,0,2,1
17112,799000,49,0,2160,1,0,1,0,0,2,1
17115,838480,49,0,2160,1,0,1,0,0,2,1
17118,859460,49,0,2160,1,0,1,0,0,2,1
17123,702830,49,0,2160,1,0,1,0,0,2,1
17125,2710950,65,0,2160,0,0,0,1,0,2,2
17129,2785000,65,0,2160,0,0,0,1,0,2,2
17131,2800000,65,0,2160,0,0,0,1,0,2,2
17133,2880800,65,0,2160,0,0,0,1,0,2,2
17135,2784990,65,0,2160,0,0,0,1,0,2,2
17141,872910,43,0,2160,0,0,1,0,0,2,1
17150,1208580,49,1,2160,0,0,1,0,0,4,6
17152,1278450,49,1,2160,0,0,1,0,0,4,6
17154,1340640,49,1,2160,0,0,1,0,0,4,6
17158,1455000,49,1,2160,0,0,1,0,0,4,6
17159,1100800,49,1,2160,0,0,1,0,0,4,6
17161,1720700,49,1,2160,0,0,1,0,0,4,6
17162,1880000,49,1,2160,0,0,1,0,0,4,6
17163,1898350,49,1,2160,0,0,1,0,0,4,6
17164,1898450,49,1,2160,0,0,1,0,0,4,6
17165,2100800,49,1,2160,0,0,1,0,0,4,6
17167,2174890,49,1,2160,0,0,1,0,0,4,6
17168,2234400,49,1,2160,0,0,1,0,0,4,6
17169,2278450,49,1,2160,0,0,1,0,0,4,6
17170,2280000,49,1,2160,0,0,1,0,0,4,6
17172,1498450,49,1,2160,0,0,1,0,0,4,6
17181,168990,32,0,1080,1,0,1,0,0,5,2
17187,881990,50,0,1080,1,0,1,0,0,4,3
17189,886390,50,0,1080,1,0,1,0,0,4,3
17191,886400,50,0,1080,1,0,1,0,0,4,3
17192,899990,50,0,1080,1,0,1,0,0,4,3
17195,926990,50,0,1080,1,0,1,0,0,4,3
17198,1093290,50,0,1080,1,0,1,0,0,4,3
17199,1099980,50,0,1080,1,0,1,0,0,4,3
17200,1115990,50,0,1080,1,0,1,0,0,4,3
17204,1462400,50,0,1080,1,0,1,0,0,4,3
17211,1011540,49,0,2160,0,0,0,0,0,2,0
17216,1017990,49,0,2160,0,0,0,0,0,2,0
17219,1028680,49,0,2160,0,0,0,0,0,2,0
17224,1060290,49,0,2160,0,0,0,0,0,2,0
17230,1078850,49,0,2160,0,0,0,0,0,2,0
17232,1090150,49,0,2160,0,0,0,0,0,2,0
17239,1106051,49,0,2160,0,0,0,0,0,2,0
17241,1113970,49,0,2160,0,0,0,0,0,2,0
17243,1116670,49,0,2160,0,0,0,0,0,2,0
17245,1117350,49,0,2160,0,0,0,0,0,2,0
17246,1117670,49,0,2160,0,0,0,0,0,2,0
17257,1180150,49,0,2160,0,0,0,0,0,2,0
17259,1217350,49,0,2160,0,0,0,0,0,2,0
17262,1223970,49,0,2160,0,0,0,0,0,2,0
17268,1455000,49,0,2160,0,0,0,0,0,2,0
17271,1880000,49,0,2160,0,0,0,0,0,2,0
17278,1138070,49,0,2160,0,0,0,0,0,2,0
17284,253350,40,0,1080,1,0,1,0,0,5,2
17293,279800,40,0,1080,1,0,1,0,0,5,2
17296,307200,40,0,1080,1,0,1,0,0,5,2
17300,649000,65,1,2160,1,0,1,0,0,4,2
17302,1000180,65,1,2160,1,0,1,0,0,4,2
17303,789000,65,1,2160,1,0,1,0,0,4,2
17305,969030,65,1,2160,1,0,1,0,0,4,2
17307,2344000,65,1,2160,1,0,1,0,0,4,2
17308,1044000,65,1,2160,1,0,1,0,0,4,2
17310,1750990,55,0,2160,0,0,0,1,0,2,1
17313,1759010,55,0,2160,0,0,0,1,0,2,1
17317,1806070,55,0,2160,0,0,0,1,0,2,1
17321,3171900,55,0,2160,0,0,0,1,0,2,1
17323,3665000,55,0,2160,0,0,0,1,0,2,1
17328,2098940,32,0,720,0,0,1,0,0,0,0
17329,2350830,32,0,720,0,0,1,0,0,0,0
17341,292790,49,0,2160,1,0,1,0,0,5,2
17342,309000,49,0,2160,1,0,1,0,0,5,2
17345,294460,49,0,2160,1,0,1,0,0,5,2
17346,402750,49,0,2160,1,0,1,0,0,5,2
17347,404280,49,0,2160,1,0,1,0,0,5,2
17348,416840,49,0,2160,1,0,1,0,0,5,2
17350,418310,49,0,2160,1,0,1,0,0,5,2
17356,330000,49,0,2160,1,0,1,0,0,5,2
17358,438000,49,0,2160,1,0,1,0,0,5,2
17363,457000,49,0,2160,1,0,1,0,0,5,2
17365,458190,49,0,2160,1,0,1,0,0,5,2
17370,1406500,49,0,2160,1,0,1,0,0,5,2
17381,414370,43,0,2160,1,0,1,0,0,3,3
17383,423890,43,0,2160,1,0,1,0,0,3,3
17384,460000,43,0,2160,1,0,1,0,0,3,3
17394,1331800,55,0,2160,1,0,1,0,0,4,6
17399,1332800,55,0,2160,1,0,1,0,0,4,6
17402,1378590,55,0,2160,1,0,1,0,0,4,6
17403,1378600,55,0,2160,1,0,1,0,0,4,6
17406,1428600,55,0,2160,1,0,1,0,0,4,6
17409,1503500,55,0,2160,1,0,1,0,0,4,6
17413,1528600,55,0,2160,1,0,1,0,0,4,6
17414,1340000,55,0,2160,1,0,1,0,0,4,6
17415,1548070,55,0,2160,1,0,1,0,0,4,6
17416,1560900,55,0,2160,1,0,1,0,0,4,6
17417,1575000,55,0,2160,1,0,1,0,0,4,6
17419,1648070,55,0,2160,1,0,1,0,0,4,6
17421,1658070,55,0,2160,1,0,1,0,0,4,6
17429,1695090,55,0,2160,1,0,1,0,0,4,6
17431,1700000,55,0,2160,1,0,1,0,0,4,6
17437,1858070,55,0,2160,1,0,1,0,0,4,6
17438,1930300,55,0,2160,1,0,1,0,0,4,6
17439,1940000,55,0,2160,1,0,1,0,0,4,6
17444,2124300,55,0,2160,1,0,1,0,0,4,6
17445,2147540,55,0,2160,1,0,1,0,0,4,6
17448,2158070,55,0,2160,1,0,1,0,0,4,6
17450,2175070,55,0,2160,1,0,1,0,0,4,6
17452,2217000,55,0,2160,1,0,1,0,0,4,6
17453,2221300,55,0,2160,1,0,1,0,0,4,6
17454,2248070,55,0,2160,1,0,1,0,0,4,6
17456,2924370,55,0,2160,1,0,1,0,0,4,6
17458,2958070,55,0,2160,1,0,1,0,0,4,6
17459,2958800,55,0,2160,1,0,1,0,0,4,6
17463,1542300,55,0,2160,1,0,1,0,0,4,6
17464,2044850,55,0,2160,0,0,0,1,0,2,2
17466,2055540,55,0,2160,0,0,0,1,0,2,2
17471,2187240,55,0,2160,0,0,0,1,0,2,2
17473,2198240,55,0,2160,0,0,0,1,0,2,2
17475,2290000,55,0,2160,0,0,0,1,0,2,2
17477,2448300,55,0,2160,0,0,0,1,0,2,2
17480,2567240,55,0,2160,0,0,0,1,0,2,2
17482,2115820,55,0,2160,0,0,0,1,0,2,2
17483,2590000,55,0,2160,0,0,0,1,0,2,2
17486,2044850,55,0,2160,0,0,0,1,0,2,5
17489,2055540,55,0,2160,0,0,0,1,0,2,5
17493,2085980,55,0,2160,0,0,0,1,0,2,5
17495,2106050,55,0,2160,0,0,0,1,0,2,5
17496,2115260,55,0,2160,0,0,0,1,0,2,5
17500,2139000,55,0,2160,0,0,0,1,0,2,5
17503,2184670,55,0,2160,0,0,0,1,0,2,5
17504,2227920,55,0,2160,0,0,0,1,0,2,5
17505,2228010,55,0,2160,0,0,0,1,0,2,5
17506,2235000,55,0,2160,0,0,0,1,0,2,5
17513,2448300,55,0,2160,0,0,0,1,0,2,5
17515,2141830,55,0,2160,0,0,0,1,0,2,5
17517,2086000,55,0,2160,0,0,0,1,0,2,5
17518,1422020,55,0,2160,0,0,1,0,0,4,6
17521,1422010,55,0,2160,0,0,1,0,0,4,6
17522,1499990,55,0,2160,0,0,1,0,0,4,6
17526,1550170,55,0,2160,0,0,1,0,0,4,6
17528,1566000,55,0,2160,0,0,1,0,0,4,6
17529,1594170,55,0,2160,0,0,1,0,0,4,6
17535,1669010,55,0,2160,0,0,1,0,0,4,6
17545,1740480,55,0,2160,0,0,1,0,0,4,6
17546,1746000,55,0,2160,0,0,1,0,0,4,6
17550,1793990,55,0,2160,0,0,1,0,0,4,6
17557,2064010,55,0,2160,0,0,1,0,0,4,6
17558,2077740,55,0,2160,0,0,1,0,0,4,6
17563,2910000,55,0,2160,0,0,1,0,0,4,6
17564,3480170,55,0,2160,0,0,1,0,0,4,6
17567,3679990,55,0,2160,0,0,1,0,0,4,6
17572,1529990,65,0,2160,0,0,0,0,0,2,4
17574,2124700,65,0,2160,0,0,0,0,0,2,4
17582,1340620,50,0,1080,0,0,1,0,0,4,6
17584,1340630,50,0,1080,0,0,1,0,0,4,6
17586,1455000,50,0,1080,0,0,1,0,0,4,6
17589,1475910,50,0,1080,0,0,1,0,0,4,6
17591,1499100,50,0,1080,0,0,1,0,0,4,6
17599,325440,40,0,2160,1,0,1,0,0,2,2
17603,367680,40,0,2160,1,0,1,0,0,2,2
17605,374000,40,0,2160,1,0,1,0,0,2,2
17610,214000,40,0,1080,1,0,1,0,0,4,2
17611,266970,40,0,1080,1,0,1,0,0,4,2
17612,166930,32,0,720,1,0,1,0,0,2,2
17614,176840,32,0,720,1,0,1,0,0,2,2
17619,189630,32,0,720,1,0,1,0,0,2,2
17620,192950,32,0,720,1,0,1,0,0,2,2
17624,196460,32,0,720,1,0,1,0,0,2,2
17629,208630,32,0,720,1,0,1,0,0,2,2
17632,209010,32,0,720,1,0,1,0,0,2,2
17634,211200,32,0,720,1,0,1,0,0,2,2
17635,211330,32,0,720,1,0,1,0,0,2,2
17636,195020,32,0,720,1,0,1,0,0,2,2
17638,212410,32,0,720,1,0,1,0,0,2,2
17641,212800,32,0,720,1,0,1,0,0,2,2
17642,213000,32,0,720,1,0,1,0,0,2,2
17643,213710,32,0,720,1,0,1,0,0,2,2
17645,213920,32,0,720,1,0,1,0,0,2,2
17651,219300,32,0,720,1,0,1,0,0,2,2
17652,219310,32,0,720,1,0,1,0,0,2,2
17653,219900,32,0,720,1,0,1,0,0,2,2
17658,224000,32,0,720,1,0,1,0,0,2,2
17664,224680,32,0,720,1,0,1,0,0,2,2
17666,226700,32,0,720,1,0,1,0,0,2,2
17667,227290,32,0,720,1,0,1,0,0,2,2
17669,227440,32,0,720,1,0,1,0,0,2,2
17672,228630,32,0,720,1,0,1,0,0,2,2
17678,230270,32,0,720,1,0,1,0,0,2,2
17680,230670,32,0,720,1,0,1,0,0,2,2
17682,232210,32,0,720,1,0,1,0,0,2,2
17687,232850,32,0,720,1,0,1,0,0,2,2
17688,233000,32,0,720,1,0,1,0,0,2,2
17695,238200,32,0,720,1,0,1,0,0,2,2
17696,239400,32,0,720,1,0,1,0,0,2,2
17697,239910,32,0,720,1,0,1,0,0,2,2
17699,240000,32,0,720,1,0,1,0,0,2,2
17702,240630,32,0,720,1,0,1,0,0,2,2
17705,240910,32,0,720,1,0,1,0,0,2,2
17708,242190,32,0,720,1,0,1,0,0,2,2
17710,244000,32,0,720,1,0,1,0,0,2,2
17711,244480,32,0,720,1,0,1,0,0,2,2
17712,244690,32,0,720,1,0,1,0,0,2,2
17713,244760,32,0,720,1,0,1,0,0,2,2
17714,245100,32,0,720,1,0,1,0,0,2,2
17717,245760,32,0,720,1,0,1,0,0,2,2
17720,246940,32,0,720,1,0,1,0,0,2,2
17722,247900,32,0,720,1,0,1,0,0,2,2
17724,248570,32,0,720,1,0,1,0,0,2,2
17726,249300,32,0,720,1,0,1,0,0,2,2
17728,249840,32,0,720,1,0,1,0,0,2,2
17730,250890,32,0,720,1,0,1,0,0,2,2
17731,250900,32,0,720,1,0,1,0,0,2,2
17735,251750,32,0,720,1,0,1,0,0,2,2
17739,253800,32,0,720,1,0,1,0,0,2,2
17740,254380,32,0,720,1,0,1,0,0,2,2
17745,255400,32,0,720,1,0,1,0,0,2,2
17747,255450,32,0,720,1,0,1,0,0,2,2
17751,256570,32,0,720,1,0,1,0,0,2,2
17752,256630,32,0,720,1,0,1,0,0,2,2
17753,257050,32,0,720,1,0,1,0,0,2,2
17757,258400,32,0,720,1,0,1,0,0,2,2
17761,261900,32,0,720,1,0,1,0,0,2,2
17762,262240,32,0,720,1,0,1,0,0,2,2
17763,262470,32,0,720,1,0,1,0,0,2,2
17764,262570,32,0,720,1,0,1,0,0,2,2
17765,262580,32,0,720,1,0,1,0,0,2,2
17766,263150,32,0,720,1,0,1,0,0,2,2
17767,263840,32,0,720,1,0,1,0,0,2,2
17772,264540,32,0,720,1,0,1,0,0,2,2
17774,265000,32,0,720,1,0,1,0,0,2,2
17775,265200,32,0,720,1,0,1,0,0,2,2
17777,265920,32,0,720,1,0,1,0,0,2,2
17781,270000,32,0,720,1,0,1,0,0,2,2
17783,270700,32,0,720,1,0,1,0,0,2,2
17784,270910,32,0,720,1,0,1,0,0,2,2
17786,271400,32,0,720,1,0,1,0,0,2,2
17789,276100,32,0,720,1,0,1,0,0,2,2
17790,277000,32,0,720,1,0,1,0,0,2,2
17791,277840,32,0,720,1,0,1,0,0,2,2
17798,283840,32,0,720,1,0,1,0,0,2,2
17799,286150,32,0,720,1,0,1,0,0,2,2
17802,293260,32,0,720,1,0,1,0,0,2,2
17803,294000,32,0,720,1,0,1,0,0,2,2
17806,297440,32,0,720,1,0,1,0,0,2,2
17807,3.00E+05,32,0,720,1,0,1,0,0,2,2
17809,302610,32,0,720,1,0,1,0,0,2,2
17811,302680,32,0,720,1,0,1,0,0,2,2
17815,312810,32,0,720,1,0,1,0,0,2,2
17818,320000,32,0,720,1,0,1,0,0,2,2
17820,326250,32,0,720,1,0,1,0,0,2,2
17823,326900,32,0,720,1,0,1,0,0,2,2
17824,334650,32,0,720,1,0,1,0,0,2,2
17827,338100,32,0,720,1,0,1,0,0,2,2
17830,367400,32,0,720,1,0,1,0,0,2,2
17834,450110,43,0,1080,0,0,1,0,0,1,0
17835,450120,43,0,1080,0,0,1,0,0,1,0
17839,598780,43,0,1080,0,0,1,0,0,1,0
17841,687460,43,0,1080,0,0,1,0,0,1,0
17842,712830,43,0,1080,0,0,1,0,0,1,0
17845,754600,43,0,1080,0,0,1,0,0,1,0
17849,821590,43,0,1080,0,0,1,0,0,1,0
17850,941100,43,0,1080,0,0,1,0,0,1,0
17851,946040,43,0,1080,0,0,1,0,0,1,0
17855,1121310,43,0,1080,0,0,1,0,0,1,0
17856,2155980,43,0,1080,0,0,1,0,0,1,0
17859,375650,55,0,2160,0,0,1,0,0,5,2
17860,375660,55,0,2160,0,0,1,0,0,5,2
17862,394680,55,0,2160,0,0,1,0,0,5,2
17866,439000,55,0,2160,0,0,1,0,0,5,2
17871,1705580,55,0,2160,1,0,1,0,0,2,6
17872,1745810,55,0,2160,1,0,1,0,0,2,6
17877,1765310,55,0,2160,1,0,1,0,0,2,6
17881,1856580,55,0,2160,1,0,1,0,0,2,6
17883,1900000,55,0,2160,1,0,1,0,0,2,6
17884,1913740,55,0,2160,1,0,1,0,0,2,6
17886,1749820,55,0,2160,1,0,1,0,0,2,6
17889,1936590,55,0,2160,1,0,1,0,0,2,6
17892,2004630,55,0,2160,1,0,1,0,0,2,6
17894,2046250,55,0,2160,1,0,1,0,0,2,6
17895,2065130,55,0,2160,1,0,1,0,0,2,6
17897,2065590,55,0,2160,1,0,1,0,0,2,6
17905,2326060,55,0,2160,1,0,1,0,0,2,6
17909,2376500,55,0,2160,1,0,1,0,0,2,6
17911,2412390,55,0,2160,1,0,1,0,0,2,6
17914,2457010,55,0,2160,1,0,1,0,0,2,6
17915,2473500,55,0,2160,1,0,1,0,0,2,6
17916,2499750,55,0,2160,1,0,1,0,0,2,6
17920,2620000,55,0,2160,1,0,1,0,0,2,6
17924,2685680,55,0,2160,1,0,1,0,0,2,6
17927,2865590,55,0,2160,1,0,1,0,0,2,6
17932,2935680,55,0,2160,1,0,1,0,0,2,6
17933,2958500,55,0,2160,1,0,1,0,0,2,6
17938,3239580,55,0,2160,1,0,1,0,0,2,6
17939,3365590,55,0,2160,1,0,1,0,0,2,6
17942,3880000,55,0,2160,1,0,1,0,0,2,6
17944,4.00E+06,55,0,2160,1,0,1,0,0,2,6
17945,4865590,55,0,2160,1,0,1,0,0,2,6
17947,5398590,55,0,2160,1,0,1,0,0,2,6
17949,5533000,55,0,2160,1,0,1,0,0,2,6
17951,6865590,55,0,2160,1,0,1,0,0,2,6
17952,1845670,55,0,2160,1,0,1,0,0,2,6
17953,2115590,55,0,2160,1,0,1,0,0,2,6
17959,2576320,65,0,2160,0,0,0,0,0,2,2
17963,2648420,65,0,2160,0,0,0,0,0,2,2
17969,2731410,65,0,2160,0,0,0,0,0,2,2
17975,2772170,65,0,2160,0,0,0,0,0,2,2
17977,2780580,65,0,2160,0,0,0,0,0,2,2
17979,2790000,65,0,2160,0,0,0,0,0,2,2
17984,2791920,65,0,2160,0,0,0,0,0,2,2
17990,2828720,65,0,2160,0,0,0,0,0,2,2
17993,2852950,65,0,2160,0,0,0,0,0,2,2
17997,2874450,65,0,2160,0,0,0,0,0,2,2
17998,2876700,65,0,2160,0,0,0,0,0,2,2
18008,2980100,65,0,2160,0,0,0,0,0,2,2
18009,3.00E+06,65,0,2160,0,0,0,0,0,2,2
18011,3050000,65,0,2160,0,0,0,0,0,2,2
18017,3372950,65,0,2160,0,0,0,0,0,2,2
18024,3519810,65,0,2160,0,0,0,0,0,2,2
18026,2887000,65,0,2160,0,0,0,0,0,2,2
18033,5170000,65,0,2160,1,0,1,0,0,2,7
18037,718320,65,0,2160,1,0,1,0,0,3,3
18038,750000,65,0,2160,1,0,1,0,0,3,3
18039,718310,65,0,2160,1,0,1,0,0,3,3
18041,899000,65,0,2160,1,0,1,0,0,3,3
18045,278200,40,0,1080,1,0,1,0,0,4,2
18048,399000,49,0,1080,1,0,1,0,0,5,2
18053,398850,49,0,1080,1,0,1,0,0,5,2
18056,444100,49,0,1080,1,0,1,0,0,5,2
18060,485000,49,0,1080,1,0,1,0,0,5,2
18063,497990,49,0,1080,1,0,1,0,0,5,2
18065,512150,49,0,1080,1,0,1,0,0,5,2
18068,576700,49,0,1080,1,0,1,0,0,5,2
18070,446270,49,0,1080,1,0,1,0,0,5,2
18073,145000,32,0,720,1,0,1,0,0,5,2
18076,610620,47,0,1080,0,0,1,0,0,4,3
18078,740110,47,0,1080,0,0,1,0,0,4,3
18084,240340,32,0,720,1,0,1,0,0,5,2
18091,629600,50,0,1080,0,0,1,0,0,2,1
18092,809500,50,0,1080,0,0,1,0,0,2,1
18095,839710,50,0,1080,0,0,1,0,0,2,1
18098,866700,50,0,1080,0,0,1,0,0,2,1
18104,1289950,55,0,2160,1,0,0,0,1,2,1
18113,1389950,55,0,2160,1,0,0,0,1,2,1
18119,1354470,60,0,2160,0,0,1,0,0,2,1
18120,1591100,60,0,2160,0,0,1,0,0,2,1
18122,1557000,60,0,2160,0,0,1,0,0,2,1
18123,2397890,55,0,2160,1,0,0,1,0,2,5
18125,2354370,55,0,2160,1,0,0,1,0,2,5
18126,2525260,55,0,2160,1,0,0,1,0,2,5
18128,2635000,55,0,2160,1,0,0,1,0,2,5
18130,2715000,55,0,2160,1,0,0,1,0,2,5
18132,3.00E+06,55,0,2160,1,0,0,1,0,2,5
18133,3111990,55,0,2160,1,0,0,1,0,2,5
18137,3208760,55,0,2160,1,0,0,1,0,2,5
18141,2650000,55,0,2160,1,0,0,1,0,2,5
18147,1018500,43,0,2160,1,0,1,0,0,2,8
